Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,Thailand,THA,..,..,3157730000,3529320000,3754853857,4746435918,4615464579,3865077596,4039789517,4659525718,5348370398,..
"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,Timor-Leste,TLS,..,..,11674829.1,17079819.95,22789807.78,29179746.71,39209895.14,57458100,76046600,82916514.13,91418770.91,..
"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,Togo,TGO,26874573.3,15705579.53,300979035,203751439.5,295477927.4,341561951.6,373613882.3,316484343.1,324743944.9,347902164.1,..,..
"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,Tonga,TON,16399246.78,..,69570564.35,68204189.53,76851252.98,107406851.4,102765918.7,128050108.8,111407495.6,125028451.9,137873581.1,..
"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,Trinidad and Tobago,TTO,2988235.294,38100002.02,90900000,161839741.9,138785056.7,144461593.7,136188210.2,152539797.8,144446743.2,134620106.6,138233322.6,..
"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,Tunisia,TUN,551043643.3,795953356.6,1724814867,1659275220,1911528222,1907477983,1961329465,1652660422,1497462795,1543424574,1507782787,..
"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,Turkey,TUR,3246000000,4560000000,1055000000,1168000000,1113000000,1094000000,1092000000,952000000,757000000,744000000,791000000,..
"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,Turkmenistan,TKM,..,..,..,..,..,..,..,..,..,..,..,..
"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,..
"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,Tuvalu,TUV,..,..,496074.2045,446267.5833,358367.8097,267308.4379,..,..,..,..,..,..
"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,Uganda,UGA,..,238100000,768000000,812943613,910316843,931570329.7,885933822.4,901873214.4,1145540000,1165300000,1229966995,..
"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,Ukraine,UKR,..,386000000,2489000000,2997000000,2907000000,2885000000,2171000000,2843000000,2741000000,2995000000,3200000000,..
"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,United Arab Emirates,ARE,..,..,..,..,..,..,..,..,..,..,..,..
"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,United Kingdom,GBR,..,3522793607,3255438475,3303286533,3168822671,3092589688,3154048673,3019390364,2725130995,2608462798,2706205671,..
"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,United States,USA,..,..,..,..,..,..,..,..,..,..,..,..
"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,Uruguay,URY,..,..,124891000,128836000,91602186.21,92573664.51,91860385.92,84918076.16,85051786.05,98463033.07,104268963.5,..
"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,Uzbekistan,UZB,..,..,..,..,..,..,..,..,3649084896,4653239135,4662510120,..
"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,Vanuatu,VUT,6888202.171,10964396.11,112966.5156,113628.9272,151321.3728,222305.1625,37322427.51,80782468.94,53851064.31,2137686.607,7138329.552,..
"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,"Venezuela, RB",VEN,..,0,121000000,118000000,95000000,96000000,106000000,140000000,258000000,..,..,..
"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,Vietnam,VNM,..,..,..,..,..,..,..,..,..,..,..,..
"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..,..,..
"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,West Bank and Gaza,PSE,..,407484743.8,348860864.1,405154287.5,914084959.8,358373539.7,355103268.2,161953577.2,201019711.6,173040703.7,204153345.7,..
"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,"Yemen, Rep.",YEM,..,..,1526000000,1403920000,3351000000,3342500000,3350500000,3350500000,3770584000,..,..,..
"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,Zambia,ZMB,..,..,43657312,46276750.72,72864000,53980262.06,58300302.43,47046538.13,38464441,93644095.26,106965625.9,..
"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,Zimbabwe,ZWE,..,..,1410591045,1911869278,2108576219,1887575921,1901014231,2043623186,1853078310,1726483817,..,..
