Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,British Virgin Islands,VGB,..,..,..,..,..,..,..,..,..,..,..,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,Brunei Darussalam,BRN,..,..,..,..,..,..,..,13635732.65,37774081.59,17254031.09,19706483.61,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,Bulgaria,BGR,..,9860817.7,114240000,140180000,184750000,197870000,229820000,185840000,183510000,178800000,208970000,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,Burkina Faso,BFA,..,..,111048.9637,283978.8576,301649,301392.5769,250801.4761,233325.0738,460364.652,438073.1617,..,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,Burundi,BDI,75910.00771,..,..,620741.0618,16637.71675,..,186721.7234,3244.484641,150910.1751,19201.23998,4711.486316,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,Cabo Verde,CPV,120660.2759,..,343346.4352,..,73921.97125,110127.257,4795783.85,8051787.06,2401054.945,5757382.691,11338112.59,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,Cambodia,KHM,..,4435554.202,6280500,10102500,11139000,11889000,20506256.61,12465615.56,10412895.41,12678687.63,27718787.99,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,Cameroon,CMR,257102.6556,4596220.573,11597549.96,10865370.17,7361019.103,7841469.732,7989240.57,7016659.829,905589.0408,4251705.32,2347180.686,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,Canada,CAN,1663737469,3563235579,9731280814,10411408151,10901911781,11801326421,11712157364,10732654496,11447498687,11902492232,11824788459,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,Cayman Islands,CYM,..,..,..,..,..,..,..,..,81139539.09,68007595.05,..,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,Central African Republic,CAF,..,..,..,..,..,..,..,..,..,..,..,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,Chad,TCD,..,..,..,..,..,..,..,..,..,..,..,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..,..,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,Chile,CHL,37100000,297470000,726289314.4,773559649.6,1002083262,1355531918,1548577802,1557776179,1613695026,1669939577,1783075197,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,China,CHN,..,1280970000,13039546459,14706108691,17748983437,21033078371,22613800782,22022366055,23979580208,28746479819,35782953953,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,Colombia,COL,13000000,73802760,362407787.4,424664387.4,526909688.7,560551643.3,525973319.7,471320169,438586639.1,420367278.7,471373836.5,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,Comoros,COM,..,..,..,..,..,..,311737.4819,775837.4345,639722.2088,423791.1837,465764.0328,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,"Congo, Dem. Rep.",COD,..,..,..,..,..,20300000,10736427.23,..,..,..,..,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,"Congo, Rep.",COG,..,..,..,..,..,..,..,..,3762174.134,..,..,..
