Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Land area (sq. km),AG.LND.TOTL.K2,Switzerland,CHE,39528.99902,39523.99902,39516.00098,39516.00098,39516.00098,39516.00098,39516.00098,39516.00098,39516.00098,39516.00098,39516.00098,..
Land area (sq. km),AG.LND.TOTL.K2,Syrian Arab Republic,SYR,183780,183780,183630,183630,183630,183630,183630,183630,183630,183630,183630,..
Land area (sq. km),AG.LND.TOTL.K2,Tajikistan,TJK,139960,139960,139960,139960,139960,139960,138785.9961,138790,138790,138790,138790,..
Land area (sq. km),AG.LND.TOTL.K2,Tanzania,TZA,885800,885800,885800,885800,885800,885800,885800,885800,885800,885800,885800,..
Land area (sq. km),AG.LND.TOTL.K2,Thailand,THA,510890,510890,510890,510890,510890,510890,510890,510890,510890,510890,510890,..
Land area (sq. km),AG.LND.TOTL.K2,Timor-Leste,TLS,14870,14870,14870,14870,14870,14870,14870,14870,14870,14870,14870,..
Land area (sq. km),AG.LND.TOTL.K2,Togo,TGO,54390,54390,54390,54390,54390,54390,54390,54390,54390,54390,54390,..
Land area (sq. km),AG.LND.TOTL.K2,Tonga,TON,720,720,720,720,720,720,720,720,720,720,720,..
Land area (sq. km),AG.LND.TOTL.K2,Trinidad and Tobago,TTO,5130,5130,5130,5130,5130,5130,5130,5130,5130,5130,5130,..
Land area (sq. km),AG.LND.TOTL.K2,Tunisia,TUN,155360,155360,155360,155360,155360,155360,155360,155360,155360,155360,155360,..
Land area (sq. km),AG.LND.TOTL.K2,Turkey,TUR,769630,769630,769630,769630,769630,769630,769630,769630,769630,769630,769630,..
Land area (sq. km),AG.LND.TOTL.K2,Turkmenistan,TKM,469930,469930,469930,469930,469930,469930,469930,469930,469930,469930,469930,..
Land area (sq. km),AG.LND.TOTL.K2,Turks and Caicos Islands,TCA,950,950,950,950,950,950,950,950,950,950,950,..
Land area (sq. km),AG.LND.TOTL.K2,Tuvalu,TUV,30,30,30,30,30,30,30,30,30,30,30,..
Land area (sq. km),AG.LND.TOTL.K2,Uganda,UGA,199810,199810,200520,200520,200520,200520,200520,200520,200520,200520,200520,..
Land area (sq. km),AG.LND.TOTL.K2,Ukraine,UKR,579350,579350,579320,579320,579320,579320,579290,579290,579290,579290,579290,..
Land area (sq. km),AG.LND.TOTL.K2,United Arab Emirates,ARE,71020,71020,71020,71020,71020,71020,71020,71020,71020,71020,71020,..
Land area (sq. km),AG.LND.TOTL.K2,United Kingdom,GBR,241930,241930,241930,241930,241930,241930,241930,241930,241930,241930,241930,..
Land area (sq. km),AG.LND.TOTL.K2,United States,USA,9158960,9161920,9147420,9147420,9147420,9147420,9147420,9147420,9147420,9147420,9147420,..
Land area (sq. km),AG.LND.TOTL.K2,Uruguay,URY,175020,175020,175020,175020,175020,175020,175020,175020,175020,175020,175020,..
Land area (sq. km),AG.LND.TOTL.K2,Uzbekistan,UZB,425400,425400,425400,425400,425400,425400,425400,425400,425400,425400,425400,..
Land area (sq. km),AG.LND.TOTL.K2,Vanuatu,VUT,12190,12190,12190,12190,12190,12190,12190,12190,12190,12190,12190,..
Land area (sq. km),AG.LND.TOTL.K2,"Venezuela, RB",VEN,882050,882050,882050,882050,882050,882050,882050,882050,882050,882050,882050,..
Land area (sq. km),AG.LND.TOTL.K2,Vietnam,VNM,325490,311060,310070,310070,310070,310070,310070,310070,310070,310070,310070,..
Land area (sq. km),AG.LND.TOTL.K2,Virgin Islands (U.S.),VIR,350,350,350,350,350,350,350,350,350,350,350,..
Land area (sq. km),AG.LND.TOTL.K2,West Bank and Gaza,PSE,6020,6020,6020,6020,6020,6020,6020,6020,6020,6020,6020,..
Land area (sq. km),AG.LND.TOTL.K2,"Yemen, Rep.",YEM,527970,527970,527970,527970,527970,527970,527970,527970,527970,527970,527970,..
Land area (sq. km),AG.LND.TOTL.K2,Zambia,ZMB,743390,743390,743390,743390,743390,743390,743390,743390,743390,743390,743390,..
Land area (sq. km),AG.LND.TOTL.K2,Zimbabwe,ZWE,386850,386850,386850,386850,386850,386850,386850,386850,386850,386850,386850,..
